event_id,date,timestamp,shift,furnace,alloy,part_type,pour_position,pour_temp_c,mold_preheat_c,shell_humidity_rh,parts_cast,parts_good,parts_scrap,first_time_yield,defects,pour_duration_min,effective_yield_target
EVT-10994,2025-11-15,2025-11-15 19:23:00,Swing,VIM-02,IN738,LPT Blade,8,1512.6,1058.5,54.4,4,3,1,0.75,"[""Dimensional""]",37.0,0.79
EVT-10995,2025-11-15,2025-11-15 19:52:00,Swing,VIM-02,IN718,HPT Blade,1,1496.1,1050.9,53.7,8,6,2,0.75,"[""Shell Crack"", ""Inclusion""]",36.9,0.76
EVT-10996,2025-11-15,2025-11-15 22:08:00,Night,VIM-04,René-80,Seal Ring,1,1475.7,1068.9,51.6,6,4,2,0.667,"[""Stray Grain"", ""Porosity""]",29.5,0.638
EVT-10997,2025-11-15,2025-11-15 22:53:00,Night,VIM-04,CMSX-4,HPT Blade,2,1542.1,1076.2,49.7,8,5,3,0.625,"[""Shell Crack"", ""Porosity"", ""Dimensional""]",26.0,0.56
EVT-10998,2025-11-15,2025-11-15 23:43:00,Night,VIM-03,René-80,Nozzle Guide Vane,3,1520.9,1067.8,52.3,8,8,0,1.0,[],34.4,0.76
EVT-10999,2025-11-15,2025-11-16 00:15:00,Night,VIM-03,Waspaloy,Shroud,4,1455.6,1054.5,54.0,6,4,2,0.667,"[""Inclusion"", ""Stray Grain""]",29.6,0.754
EVT-11000,2025-11-17,2025-11-17 06:10:00,Day,VIM-04,IN718,Shroud,1,1529.5,1036.4,57.8,4,3,1,0.75,"[""Misrun""]",25.8,0.688
EVT-11001,2025-11-17,2025-11-17 06:54:00,Day,VIM-03,René-80,Seal Ring,2,1527.6,1031.6,54.6,8,6,2,0.75,"[""Inclusion"", ""Misrun""]",29.5,0.748
EVT-11002,2025-11-17,2025-11-17 08:05:00,Day,VIM-04,IN738,LPT Blade,3,1513.7,1050.7,54.0,6,3,3,0.5,"[""Shell Crack"", ""Dimensional"", ""Porosity""]",36.7,0.79
EVT-11003,2025-11-17,2025-11-17 08:10:00,Day,VIM-02,IN718,LPT Blade,4,1500.6,1056.9,53.8,12,10,2,0.833,"[""Shell Crack"", ""Misrun""]",41.1,0.82
EVT-11004,2025-11-17,2025-11-17 09:05:00,Day,VIM-04,CMSX-4,LPT Blade,5,1552.2,1095.1,55.9,4,3,1,0.75,"[""Stray Grain""]",31.1,0.613
EVT-11005,2025-11-17,2025-11-17 09:45:00,Day,VIM-04,CMSX-4,Nozzle Guide Vane,6,1543.0,1078.2,58.2,8,5,3,0.625,"[""Porosity"", ""Shell Crack"", ""Stray Grain""]",35.7,0.595
EVT-11006,2025-11-17,2025-11-17 10:23:00,Day,VIM-02,IN718,HPT Blade,7,1504.0,1055.4,59.1,6,6,0,1.0,[],34.1,0.787
EVT-11007,2025-11-17,2025-11-17 11:15:00,Day,VIM-02,Waspaloy,Combustor Liner,8,1497.5,1016.1,53.6,6,4,2,0.667,"[""Porosity"", ""Porosity""]",39.1,0.84
EVT-11008,2025-11-17,2025-11-17 14:13:00,Swing,VIM-02,IN738,Nozzle Guide Vane,1,1526.8,1071.2,52.3,6,5,1,0.833,"[""Shell Crack""]",33.0,0.73
EVT-11009,2025-11-17,2025-11-17 14:55:00,Swing,VIM-03,IN718,HPT Blade,2,1505.2,1051.4,53.8,6,5,1,0.833,"[""Hot Tear""]",32.7,0.8
EVT-11010,2025-11-17,2025-11-17 15:24:00,Swing,VIM-03,IN738,Seal Ring,3,1521.2,1067.0,55.3,6,5,1,0.833,"[""Dimensional""]",45.4,0.787
EVT-11011,2025-11-17,2025-11-17 16:13:00,Swing,VIM-03,IN718,Seal Ring,4,1504.2,1041.4,53.7,8,5,3,0.625,"[""Inclusion"", ""Porosity"", ""Hot Tear""]",32.8,0.82
EVT-11012,2025-11-17,2025-11-17 16:46:00,Swing,VIM-01,IN718,LPT Blade,5,1505.5,1039.2,54.0,8,7,1,0.875,"[""Inclusion""]",38.8,0.82
EVT-11013,2025-11-17,2025-11-17 17:47:00,Swing,VIM-03,René-80,HPT Blade,6,1525.8,1041.4,56.0,12,11,1,0.917,"[""Inclusion""]",32.6,0.763
EVT-11014,2025-11-17,2025-11-17 18:31:00,Swing,VIM-04,IN718,LPT Blade,7,1501.0,1059.4,55.6,12,12,0,1.0,[],34.1,0.815
EVT-11015,2025-11-17,2025-11-17 19:22:00,Swing,VIM-03,René-80,Nozzle Guide Vane,8,1535.1,1085.4,55.6,8,6,2,0.75,"[""Shell Crack"", ""Porosity""]",36.6,0.75
EVT-11016,2025-11-17,2025-11-17 19:54:00,Swing,VIM-04,René-80,Shroud,1,1496.2,1062.7,54.3,8,6,2,0.75,"[""Dimensional"", ""Dimensional""]",39.2,0.715
EVT-11017,2025-11-17,2025-11-17 20:41:00,Swing,VIM-01,IN718,LPT Blade,2,1506.4,1035.0,52.8,6,4,2,0.667,"[""Porosity"", ""Shell Crack""]",38.0,0.8
EVT-11018,2025-11-17,2025-11-17 21:32:00,Swing,VIM-04,IN738,LPT Blade,3,1515.9,1074.9,55.1,12,9,3,0.75,"[""Inclusion"", ""Shell Crack"", ""Dimensional""]",34.1,0.789
EVT-11019,2025-11-17,2025-11-17 21:49:00,Night,VIM-04,Waspaloy,LPT Blade,1,1465.6,1063.3,56.4,12,8,4,0.667,"[""Dimensional"", ""Shell Crack"", ""Shell Crack"", ""Dimensional""]",33.2,0.696
EVT-11020,2025-11-17,2025-11-17 22:40:00,Night,VIM-02,CMSX-4,Nozzle Guide Vane,2,1537.6,1072.7,55.8,12,6,6,0.5,"[""Porosity"", ""Shell Crack"", ""Porosity"", ""Dimensional"", ""Porosity"", ""Inclusion""]",26.4,0.553
EVT-11021,2025-11-17,2025-11-17 23:27:00,Night,VIM-03,Waspaloy,Seal Ring,3,1492.5,1027.0,54.4,4,3,1,0.75,"[""Inclusion""]",27.2,0.8
EVT-11022,2025-11-17,2025-11-18 00:04:00,Night,VIM-04,René-80,HPT Blade,4,1527.7,1040.0,52.7,12,8,4,0.667,"[""Hot Tear"", ""Shell Crack"", ""Porosity"", ""Shell Crack""]",29.8,0.728
EVT-11023,2025-11-17,2025-11-18 01:04:00,Night,VIM-04,IN718,Nozzle Guide Vane,5,1490.7,1041.5,57.0,6,5,1,0.833,"[""Dimensional""]",38.6,0.764
EVT-11024,2025-11-17,2025-11-18 01:32:00,Night,VIM-04,Waspaloy,LPT Blade,6,1479.0,1048.6,54.7,8,7,1,0.875,"[""Shell Crack""]",37.6,0.8
EVT-11025,2025-11-17,2025-11-18 02:09:00,Night,VIM-02,IN738,HPT Blade,7,1495.9,1046.3,51.7,12,9,3,0.75,"[""Shell Crack"", ""Shell Crack"", ""Inclusion""]",35.6,0.702
EVT-11026,2025-11-18,2025-11-18 06:14:00,Day,VIM-02,René-80,LPT Blade,1,1524.7,1071.0,66.3,4,4,0,1.0,[],32.2,0.623
EVT-11027,2025-11-18,2025-11-18 06:38:00,Day,VIM-04,Waspaloy,Shroud,2,1487.3,1068.9,65.2,4,1,3,0.25,"[""Porosity"", ""Shell Crack"", ""Porosity""]",40.1,0.738
EVT-11028,2025-11-18,2025-11-18 07:39:00,Day,VIM-03,IN718,Shroud,3,1499.4,1067.3,62.5,6,3,3,0.5,"[""Porosity"", ""Inclusion"", ""Porosity""]",35.4,0.76
EVT-11029,2025-11-18,2025-11-18 08:15:00,Day,VIM-04,Waspaloy,Seal Ring,4,1485.0,1036.5,62.0,8,6,2,0.75,"[""Dimensional"", ""Inclusion""]",36.5,0.784
EVT-11030,2025-11-18,2025-11-18 09:01:00,Day,VIM-04,CMSX-4,Combustor Liner,5,1547.9,1074.9,63.1,12,6,6,0.5,"[""Shell Crack"", ""Shell Crack"", ""Inclusion"", ""Shell Crack"", ""Inclusion"", ""Dimensional""]",31.0,0.555
EVT-11031,2025-11-18,2025-11-18 09:43:00,Day,VIM-02,René-80,Nozzle Guide Vane,6,1540.3,1043.5,61.8,6,5,1,0.833,"[""Dimensional""]",39.4,0.69
EVT-11032,2025-11-18,2025-11-18 10:35:00,Day,VIM-04,IN718,Nozzle Guide Vane,7,1483.1,1034.3,61.9,4,2,2,0.5,"[""Shell Crack"", ""Shell Crack""]",32.4,0.737
EVT-11033,2025-11-18,2025-11-18 11:13:00,Day,VIM-02,IN738,Shroud,8,1526.1,1079.2,63.6,6,3,3,0.5,"[""Inclusion"", ""Inclusion"", ""Shell Crack""]",38.9,0.721
EVT-11034,2025-11-18,2025-11-18 11:51:00,Day,VIM-04,René-80,HPT Blade,1,1505.1,1066.9,66.6,4,2,2,0.5,"[""Shell Crack"", ""Shell Crack""]",30.3,0.647
EVT-11035,2025-11-18,2025-11-18 14:14:00,Swing,VIM-04,IN738,HPT Blade,1,1517.5,1057.1,64.8,8,6,2,0.75,"[""Porosity"", ""Dimensional""]",32.7,0.652
EVT-11036,2025-11-18,2025-11-18 14:59:00,Swing,VIM-03,IN718,Nozzle Guide Vane,2,1511.1,1072.5,60.9,6,5,1,0.833,"[""Inclusion""]",31.6,0.753
EVT-11037,2025-11-18,2025-11-18 15:21:00,Swing,VIM-03,IN738,Nozzle Guide Vane,3,1509.7,1060.8,64.2,8,7,1,0.875,"[""Shell Crack""]",31.0,0.696
EVT-11038,2025-11-18,2025-11-18 15:57:00,Swing,VIM-04,IN738,LPT Blade,4,1547.3,1043.6,63.8,8,4,4,0.5,"[""Shell Crack"", ""Dimensional"", ""Shell Crack"", ""Shell Crack""]",33.3,0.665
EVT-11039,2025-11-18,2025-11-18 16:58:00,Swing,VIM-02,IN718,Combustor Liner,5,1509.3,1034.7,64.0,6,6,0,1.0,[],36.3,0.748
EVT-11040,2025-11-18,2025-11-18 17:43:00,Swing,VIM-02,IN718,Combustor Liner,6,1515.4,1044.0,65.9,6,3,3,0.5,"[""Dimensional"", ""Shell Crack"", ""Shell Crack""]",22.2,0.707
EVT-11041,2025-11-18,2025-11-18 18:33:00,Swing,VIM-04,Waspaloy,LPT Blade,7,1468.7,1048.0,58.8,6,5,1,0.833,"[""Misrun""]",36.9,0.781
EVT-11042,2025-11-18,2025-11-18 19:15:00,Swing,VIM-01,IN738,Seal Ring,8,1530.2,1049.6,61.0,8,5,3,0.625,"[""Shell Crack"", ""Porosity"", ""Dimensional""]",36.2,0.722
EVT-11043,2025-11-18,2025-11-18 20:14:00,Swing,VIM-04,René-80,HPT Blade,1,1500.8,1056.6,60.8,4,3,1,0.75,"[""Porosity""]",36.1,0.694
EVT-11044,2025-11-18,2025-11-18 21:51:00,Night,VIM-03,IN718,Seal Ring,1,1506.4,1069.5,65.8,8,5,3,0.625,"[""Shell Crack"", ""Inclusion"", ""Shell Crack""]",41.8,0.634
EVT-11045,2025-11-18,2025-11-18 22:46:00,Night,VIM-02,IN718,HPT Blade,2,1498.9,1060.7,62.7,8,5,3,0.625,"[""Dimensional"", ""Shell Crack"", ""Dimensional""]",32.9,0.699
EVT-11046,2025-11-18,2025-11-18 23:17:00,Night,VIM-03,Waspaloy,Nozzle Guide Vane,3,1483.5,1016.0,61.0,8,5,3,0.625,"[""Porosity"", ""Hot Tear"", ""Dimensional""]",32.7,0.752
EVT-11047,2025-11-19,2025-11-19 06:06:00,Day,VIM-03,CMSX-4,LPT Blade,1,1551.0,1073.3,52.2,6,4,2,0.667,"[""Dimensional"", ""Porosity""]",40.2,0.56
EVT-11048,2025-11-19,2025-11-19 06:42:00,Day,VIM-01,CMSX-4,Shroud,2,1543.4,1082.3,54.1,6,3,3,0.5,"[""Inclusion"", ""Porosity"", ""Inclusion""]",36.3,0.6
EVT-11049,2025-11-19,2025-11-19 07:38:00,Day,VIM-01,IN718,Nozzle Guide Vane,3,1511.4,1039.8,55.0,6,6,0,1.0,[],24.9,0.82
EVT-11050,2025-11-19,2025-11-19 08:28:00,Day,VIM-02,IN738,Seal Ring,4,1524.2,1047.5,56.0,6,5,1,0.833,"[""Porosity""]",39.3,0.782
EVT-11051,2025-11-19,2025-11-19 09:05:00,Day,VIM-02,CMSX-4,Shroud,5,1542.4,1083.1,54.6,12,8,4,0.667,"[""Shell Crack"", ""Stray Grain"", ""Porosity"", ""Inclusion""]",32.6,0.62
EVT-11052,2025-11-19,2025-11-19 09:36:00,Day,VIM-04,René-80,Nozzle Guide Vane,6,1507.3,1066.2,54.5,6,4,2,0.667,"[""Dimensional"", ""Porosity""]",33.7,0.8
EVT-11053,2025-11-19,2025-11-19 10:25:00,Day,VIM-03,IN738,HPT Blade,7,1513.6,1079.9,54.0,6,6,0,1.0,[],36.7,0.79
EVT-11054,2025-11-19,2025-11-19 11:03:00,Day,VIM-04,IN718,LPT Blade,8,1526.1,1032.4,54.1,8,6,2,0.75,"[""Inclusion"", ""Inclusion""]",43.4,0.777
EVT-11055,2025-11-19,2025-11-19 11:58:00,Day,VIM-02,Waspaloy,Seal Ring,1,1488.9,1017.8,50.6,8,5,3,0.625,"[""Inclusion"", ""Misrun"", ""Inclusion""]",38.1,0.78
EVT-11056,2025-11-19,2025-11-19 12:47:00,Day,VIM-03,IN718,HPT Blade,2,1508.0,1028.3,54.5,8,5,3,0.625,"[""Surface Finish"", ""Dimensional"", ""Inclusion""]",27.7,0.8
EVT-11057,2025-11-19,2025-11-19 13:29:00,Day,VIM-03,Waspaloy,HPT Blade,3,1493.1,1058.8,55.2,6,4,2,0.667,"[""Shell Crack"", ""Porosity""]",39.4,0.838
EVT-11058,2025-11-19,2025-11-19 14:35:00,Day,VIM-02,IN718,LPT Blade,4,1517.3,1061.2,52.0,4,2,2,0.5,"[""Dimensional"", ""Porosity""]",32.9,0.791
EVT-11059,2025-11-19,2025-11-19 13:35:00,Swing,VIM-03,Waspaloy,LPT Blade,1,1500.2,1025.2,55.0,12,10,2,0.833,"[""Shell Crack"", ""Shell Crack""]",30.0,0.78
EVT-11060,2025-11-19,2025-11-19 14:45:00,Swing,VIM-03,IN738,Shroud,2,1523.2,1061.0,51.3,8,5,3,0.625,"[""Porosity"", ""Inclusion"", ""Inclusion""]",36.6,0.77
EVT-11061,2025-11-19,2025-11-19 15:25:00,Swing,VIM-04,IN718,LPT Blade,3,1500.5,1029.2,57.9,4,4,0,1.0,[],41.5,0.796
EVT-11062,2025-11-19,2025-11-19 16:16:00,Swing,VIM-03,IN738,Nozzle Guide Vane,4,1517.0,1061.9,53.9,4,3,1,0.75,"[""Shell Crack""]",38.2,0.79
EVT-11063,2025-11-19,2025-11-19 16:55:00,Swing,VIM-01,IN718,Seal Ring,5,1508.3,1047.9,55.9,8,5,3,0.625,"[""Porosity"", ""Shell Crack"", ""Stray Grain""]",38.2,0.813
EVT-11064,2025-11-19,2025-11-19 22:03:00,Night,VIM-03,IN718,HPT Blade,1,1517.6,1065.6,55.0,8,6,2,0.75,"[""Dimensional"", ""Dimensional""]",31.5,0.691
EVT-11065,2025-11-19,2025-11-19 22:41:00,Night,VIM-03,René-80,HPT Blade,2,1535.1,1035.3,51.2,8,8,0,1.0,[],37.2,0.694
EVT-11066,2025-11-19,2025-11-19 23:31:00,Night,VIM-02,IN718,LPT Blade,3,1503.6,1037.5,51.2,8,6,2,0.75,"[""Hot Tear"", ""Inclusion""]",29.7,0.78
EVT-11067,2025-11-19,2025-11-20 00:12:00,Night,VIM-04,IN718,LPT Blade,4,1509.3,1060.0,59.1,8,7,1,0.875,"[""Shell Crack""]",34.8,0.748
EVT-11068,2025-11-20,2025-11-20 06:03:00,Day,VIM-02,Waspaloy,HPT Blade,1,1482.9,1054.5,51.9,6,4,2,0.667,"[""Porosity"", ""Porosity""]",27.4,0.78
EVT-11069,2025-11-20,2025-11-20 06:51:00,Day,VIM-03,IN718,HPT Blade,2,1476.5,1039.7,50.7,8,5,3,0.625,"[""Inclusion"", ""Misrun"", ""Dimensional""]",38.5,0.761
EVT-11070,2025-11-20,2025-11-20 07:16:00,Day,VIM-02,CMSX-4,Nozzle Guide Vane,3,1537.9,1076.2,49.3,12,8,4,0.667,"[""Misrun"", ""Porosity"", ""Shell Crack"", ""Dimensional""]",39.1,0.62
EVT-11071,2025-11-20,2025-11-20 08:27:00,Day,VIM-02,IN738,HPT Blade,4,1540.9,1063.5,52.7,4,3,1,0.75,"[""Porosity""]",45.0,0.748
EVT-11072,2025-11-20,2025-11-20 13:41:00,Swing,VIM-02,IN718,Nozzle Guide Vane,1,1495.4,1023.0,52.6,8,7,1,0.875,"[""Inclusion""]",38.1,0.76
EVT-11073,2025-11-20,2025-11-20 14:47:00,Swing,VIM-03,IN718,Nozzle Guide Vane,2,1502.6,1056.4,54.3,12,10,2,0.833,"[""Shell Crack"", ""Inclusion""]",35.6,0.8
EVT-11074,2025-11-20,2025-11-20 15:27:00,Swing,VIM-01,CMSX-4,Nozzle Guide Vane,3,1546.7,1081.2,52.9,6,3,3,0.5,"[""Inclusion"", ""Inclusion"", ""Inclusion""]",47.2,0.62
EVT-11075,2025-11-20,2025-11-20 16:16:00,Swing,VIM-02,IN718,Seal Ring,4,1495.9,1054.0,53.5,8,5,3,0.625,"[""Shell Crack"", ""Stray Grain"", ""Dimensional""]",23.5,0.82
EVT-11076,2025-11-20,2025-11-20 16:50:00,Swing,VIM-02,IN738,Nozzle Guide Vane,5,1523.5,1067.1,52.2,8,7,1,0.875,"[""Inclusion""]",33.0,0.79
EVT-11077,2025-11-20,2025-11-20 21:45:00,Night,VIM-02,IN738,Seal Ring,1,1519.4,1062.2,49.3,8,3,5,0.375,"[""Porosity"", ""Dimensional"", ""Porosity"", ""Inclusion"", ""Inclusion""]",32.1,0.69
EVT-11078,2025-11-20,2025-11-20 22:51:00,Night,VIM-04,IN718,LPT Blade,2,1493.7,1061.0,52.2,8,7,1,0.875,"[""Inclusion""]",35.9,0.76
EVT-11079,2025-11-20,2025-11-20 23:34:00,Night,VIM-04,IN738,Shroud,3,1510.6,1066.9,49.1,8,6,2,0.75,"[""Shell Crack"", ""Shell Crack""]",28.0,0.75
EVT-11080,2025-11-20,2025-11-21 00:19:00,Night,VIM-01,IN718,LPT Blade,4,1510.5,1058.6,55.4,8,7,1,0.875,"[""Porosity""]",33.6,0.777
EVT-11081,2025-11-20,2025-11-21 01:06:00,Night,VIM-04,Waspaloy,LPT Blade,5,1471.4,1060.9,48.5,6,5,1,0.833,"[""Porosity""]",38.6,0.775
EVT-11082,2025-11-20,2025-11-21 01:46:00,Night,VIM-04,René-80,Nozzle Guide Vane,6,1497.3,1061.4,49.3,4,4,0,1.0,[],35.7,0.737
EVT-11083,2025-11-21,2025-11-21 06:10:00,Day,VIM-02,IN738,HPT Blade,1,1523.0,1035.0,49.8,6,4,2,0.667,"[""Misrun"", ""Dimensional""]",40.8,0.73
EVT-11084,2025-11-21,2025-11-21 06:45:00,Day,VIM-04,Waspaloy,HPT Blade,2,1497.2,1030.9,52.4,6,4,2,0.667,"[""Inclusion"", ""Shell Crack""]",35.3,0.82
EVT-11085,2025-11-21,2025-11-21 07:27:00,Day,VIM-02,IN738,HPT Blade,3,1532.4,1081.9,53.6,8,5,3,0.625,"[""Inclusion"", ""Misrun"", ""Inclusion""]",35.6,0.765
EVT-11086,2025-11-21,2025-11-21 08:03:00,Day,VIM-04,Waspaloy,Seal Ring,4,1508.3,1051.2,55.7,6,5,1,0.833,"[""Shell Crack""]",31.5,0.81
EVT-11087,2025-11-21,2025-11-21 08:41:00,Day,VIM-04,IN718,Shroud,5,1490.6,1058.4,50.1,6,6,0,1.0,[],32.2,0.82
EVT-11088,2025-11-21,2025-11-21 10:12:00,Day,VIM-04,CMSX-4,Seal Ring,6,1546.0,1077.0,53.0,6,3,3,0.5,"[""Porosity"", ""Inclusion"", ""Inclusion""]",41.4,0.62
EVT-11089,2025-11-21,2025-11-21 10:37:00,Day,VIM-04,IN738,Combustor Liner,7,1529.4,1079.3,50.5,6,6,0,1.0,[],29.6,0.79
EVT-11090,2025-11-21,2025-11-21 11:07:00,Day,VIM-04,IN718,Combustor Liner,8,1530.2,1066.2,47.5,6,6,0,1.0,[],38.1,0.77
EVT-11091,2025-11-21,2025-11-21 12:01:00,Day,VIM-02,IN718,HPT Blade,1,1490.7,1033.9,53.7,8,7,1,0.875,"[""Shell Crack""]",37.9,0.76
EVT-11092,2025-11-21,2025-11-21 12:38:00,Day,VIM-01,IN738,HPT Blade,2,1507.6,1060.2,52.5,6,4,2,0.667,"[""Surface Finish"", ""Dimensional""]",43.4,0.745
EVT-11093,2025-11-21,2025-11-21 13:28:00,Day,VIM-02,IN718,Nozzle Guide Vane,3,1493.1,1070.4,49.3,4,4,0,1.0,[],37.6,0.82
EVT-11094,2025-11-21,2025-11-21 14:09:00,Day,VIM-01,IN718,HPT Blade,4,1507.8,1037.4,50.9,6,6,0,1.0,[],40.8,0.82
EVT-11095,2025-11-21,2025-11-21 14:51:00,Day,VIM-02,IN718,HPT Blade,5,1481.1,1047.4,55.3,12,9,3,0.75,"[""Porosity"", ""Dimensional"", ""Dimensional""]",35.7,0.786
EVT-11096,2025-11-21,2025-11-21 14:01:00,Swing,VIM-01,Waspaloy,LPT Blade,1,1488.8,1046.3,56.7,12,10,2,0.833,"[""Shell Crack"", ""Hot Tear""]",29.1,0.767
EVT-11097,2025-11-21,2025-11-21 14:43:00,Swing,VIM-04,IN718,LPT Blade,2,1540.5,1045.4,51.7,12,9,3,0.75,"[""Inclusion"", ""Hot Tear"", ""Shell Crack""]",38.1,0.733
EVT-11098,2025-11-21,2025-11-21 15:33:00,Swing,VIM-04,IN718,Nozzle Guide Vane,3,1499.1,1038.8,49.4,8,7,1,0.875,"[""Dimensional""]",33.0,0.82
EVT-11099,2025-11-21,2025-11-21 16:10:00,Swing,VIM-04,IN718,Seal Ring,4,1498.0,1051.7,50.7,6,5,1,0.833,"[""Porosity""]",29.2,0.82
EVT-11100,2025-11-21,2025-11-21 17:06:00,Swing,VIM-01,IN718,Nozzle Guide Vane,5,1492.3,1051.3,53.3,8,4,4,0.5,"[""Shell Crack"", ""Shell Crack"", ""Dimensional"", ""Inclusion""]",28.4,0.82
EVT-11101,2025-11-21,2025-11-21 17:48:00,Swing,VIM-03,IN718,Nozzle Guide Vane,6,1503.4,1062.5,49.8,4,4,0,1.0,[],29.2,0.82
EVT-11102,2025-11-21,2025-11-21 18:18:00,Swing,VIM-03,René-80,Nozzle Guide Vane,7,1530.6,1051.2,51.2,6,5,1,0.833,"[""Misrun""]",42.7,0.762
EVT-11103,2025-11-21,2025-11-21 19:03:00,Swing,VIM-03,IN718,LPT Blade,8,1507.6,1042.7,52.6,6,4,2,0.667,"[""Inclusion"", ""Hot Tear""]",34.8,0.82
EVT-11104,2025-11-21,2025-11-21 20:14:00,Swing,VIM-04,René-80,LPT Blade,1,1516.1,1063.6,55.2,4,1,3,0.25,"[""Shell Crack"", ""Porosity"", ""Shell Crack""]",34.7,0.738
EVT-11105,2025-11-21,2025-11-21 21:57:00,Night,VIM-02,CMSX-4,HPT Blade,1,1566.0,1068.0,53.1,6,2,4,0.333,"[""Surface Finish"", ""Inclusion"", ""Stray Grain"", ""Shell Crack""]",31.0,0.468
EVT-11106,2025-11-21,2025-11-21 22:35:00,Night,VIM-04,René-80,Seal Ring,2,1519.6,1036.0,52.6,6,6,0,1.0,[],39.8,0.74
EVT-11107,2025-11-21,2025-11-21 23:34:00,Night,VIM-03,Waspaloy,Seal Ring,3,1493.4,1028.2,51.4,8,6,2,0.75,"[""Dimensional"", ""Inclusion""]",30.0,0.8
EVT-11108,2025-11-21,2025-11-22 00:12:00,Night,VIM-01,IN738,LPT Blade,4,1515.6,1059.8,53.6,8,6,2,0.75,"[""Porosity"", ""Shell Crack""]",36.2,0.75
EVT-11109,2025-11-21,2025-11-22 01:08:00,Night,VIM-03,IN718,Nozzle Guide Vane,5,1509.9,1043.6,52.3,6,4,2,0.667,"[""Inclusion"", ""Misrun""]",36.7,0.78
EVT-11110,2025-11-21,2025-11-22 01:34:00,Night,VIM-04,IN718,Combustor Liner,6,1515.1,1048.0,52.0,6,5,1,0.833,"[""Inclusion""]",31.7,0.755
EVT-11111,2025-11-22,2025-11-22 05:46:00,Day,VIM-03,René-80,HPT Blade,1,1498.2,1068.9,51.4,6,5,1,0.833,"[""Shell Crack""]",30.1,0.719
EVT-11112,2025-11-22,2025-11-22 06:48:00,Day,VIM-03,IN718,HPT Blade,2,1486.5,1045.6,52.3,6,3,3,0.5,"[""Shell Crack"", ""Inclusion"", ""Shell Crack""]",41.2,0.778
EVT-11113,2025-11-22,2025-11-22 07:16:00,Day,VIM-01,René-80,Shroud,3,1501.0,1056.6,56.0,4,4,0,1.0,[],32.2,0.792
EVT-11114,2025-11-22,2025-11-22 08:13:00,Day,VIM-01,IN718,HPT Blade,4,1518.6,1029.0,55.4,4,3,1,0.75,"[""Shell Crack""]",38.8,0.786
EVT-11115,2025-11-22,2025-11-22 08:52:00,Day,VIM-01,IN718,LPT Blade,5,1531.0,1039.7,58.3,6,5,1,0.833,"[""Inclusion""]",24.5,0.742
EVT-11116,2025-11-22,2025-11-22 09:45:00,Day,VIM-02,CMSX-4,LPT Blade,6,1542.2,1089.5,54.0,6,2,4,0.333,"[""Inclusion"", ""Misrun"", ""Stray Grain"", ""Porosity""]",36.1,0.62
EVT-11117,2025-11-22,2025-11-22 10:45:00,Day,VIM-02,René-80,Nozzle Guide Vane,7,1514.8,1053.1,59.7,8,7,1,0.875,"[""Shell Crack""]",22.9,0.762
EVT-11118,2025-11-22,2025-11-22 11:20:00,Day,VIM-04,IN738,HPT Blade,8,1524.6,1081.9,58.3,6,3,3,0.5,"[""Shell Crack"", ""Misrun"", ""Shell Crack""]",41.7,0.764
EVT-11119,2025-11-22,2025-11-22 11:46:00,Day,VIM-03,IN738,Shroud,1,1499.4,1069.9,55.2,8,4,4,0.5,"[""Misrun"", ""Dimensional"", ""Porosity"", ""Shell Crack""]",29.2,0.687
EVT-11120,2025-11-22,2025-11-22 12:46:00,Day,VIM-03,Waspaloy,Nozzle Guide Vane,2,1466.9,1018.5,56.2,6,5,1,0.833,"[""Porosity""]",34.3,0.78
EVT-11121,2025-11-22,2025-11-22 13:38:00,Day,VIM-03,IN718,HPT Blade,3,1482.7,1063.0,58.9,4,3,1,0.75,"[""Inclusion""]",34.2,0.76
EVT-11122,2025-11-22,2025-11-22 13:49:00,Swing,VIM-01,IN738,Shroud,1,1540.6,1053.7,55.7,6,4,2,0.667,"[""Misrun"", ""Dimensional""]",42.0,0.683
EVT-11123,2025-11-22,2025-11-22 14:39:00,Swing,VIM-03,IN718,LPT Blade,2,1505.1,1057.4,54.5,4,3,1,0.75,"[""Porosity""]",32.9,0.8
EVT-11124,2025-11-22,2025-11-22 15:24:00,Swing,VIM-03,CMSX-4,HPT Blade,3,1526.8,1064.1,54.9,8,6,2,0.75,"[""Inclusion"", ""Inclusion""]",35.3,0.575
EVT-11125,2025-11-22,2025-11-22 16:24:00,Swing,VIM-02,IN718,Nozzle Guide Vane,4,1502.9,1035.0,55.6,6,4,2,0.667,"[""Inclusion"", ""Shell Crack""]",37.4,0.815
EVT-11126,2025-11-22,2025-11-22 17:05:00,Swing,VIM-03,IN738,HPT Blade,5,1515.6,1060.2,56.4,4,4,0,1.0,[],36.6,0.779
EVT-11127,2025-11-22,2025-11-22 17:52:00,Swing,VIM-04,IN738,Nozzle Guide Vane,6,1500.9,1045.1,53.7,8,6,2,0.75,"[""Porosity"", ""Inclusion""]",27.7,0.752
EVT-11128,2025-11-22,2025-11-22 22:04:00,Night,VIM-03,Waspaloy,Combustor Liner,1,1491.1,1047.7,57.0,6,4,2,0.667,"[""Hot Tear"", ""Stray Grain""]",41.1,0.724
EVT-11129,2025-11-22,2025-11-22 22:53:00,Night,VIM-01,IN738,HPT Blade,2,1524.0,1072.3,57.2,8,4,4,0.5,"[""Dimensional"", ""Shell Crack"", ""Porosity"", ""Dimensional""]",29.7,0.712
