event_id,date,timestamp,shift,furnace,duration_min,category,reason,is_planned
DT-50815,2025-10-30,2025-10-30 06:49:32,Day,VIM-04,3.5,Short Stop,Shell alignment,False
DT-50816,2025-10-30,2025-10-30 10:34:20,Day,VIM-04,12.2,Short Stop,Thermocouple check,False
DT-50817,2025-10-30,2025-10-30 19:20:59,Swing,VIM-01,6.6,Short Stop,Material staging,False
DT-50818,2025-10-30,2025-10-30 15:30:48,Swing,VIM-02,7.4,Short Stop,Thermocouple check,False
DT-50819,2025-10-30,2025-10-30 19:02:39,Swing,VIM-02,6.5,Short Stop,Shell alignment,False
DT-50820,2025-10-30,2025-10-30 17:54:46,Swing,VIM-02,6.6,Short Stop,Thermocouple check,False
DT-50821,2025-10-30,2025-10-30 17:37:41,Swing,VIM-03,3.8,Short Stop,Chamber pressure fluctuation,False
DT-50822,2025-10-30,2025-10-30 20:23:40,Swing,VIM-03,7.0,Short Stop,Vacuum leak minor,False
DT-50823,2025-10-30,2025-10-30 16:49:18,Swing,VIM-03,5.5,Short Stop,Vacuum leak minor,False
DT-50824,2025-10-30,2025-10-30 17:44:37,Swing,VIM-03,2.3,Short Stop,Mold positioning,False
DT-50825,2025-10-30,2025-10-30 15:24:49,Swing,VIM-04,10.8,Short Stop,Shell alignment,False
DT-50826,2025-10-30,2025-10-30 19:31:22,Swing,VIM-04,1.5,Short Stop,Material staging,False
DT-50827,2025-10-30,2025-10-30 23:29:17,Night,VIM-01,4.8,Short Stop,Thermocouple check,False
DT-50828,2025-10-30,2025-10-31 03:36:47,Night,VIM-01,10.2,Short Stop,Shell alignment,False
DT-50829,2025-10-30,2025-10-31 00:07:43,Night,VIM-03,3.8,Short Stop,Vacuum leak minor,False
DT-50830,2025-10-30,2025-10-31 01:31:55,Night,VIM-03,1.1,Short Stop,Operator break,False
DT-50831,2025-10-30,2025-10-31 00:05:37,Night,VIM-03,3.6,Short Stop,Pour rate adjustment,False
DT-50832,2025-10-30,2025-10-31 04:58:53,Night,VIM-04,3.5,Short Stop,Vacuum leak minor,False
DT-50833,2025-10-31,2025-10-31 08:31:28,Day,VIM-01,2.2,Short Stop,Material staging,False
DT-50834,2025-10-31,2025-10-31 07:44:08,Day,VIM-01,7.1,Short Stop,Mold positioning,False
DT-50835,2025-10-31,2025-10-31 12:10:17,Day,VIM-01,1.1,Short Stop,Pour rate adjustment,False
DT-50836,2025-10-31,2025-10-31 11:38:43,Day,VIM-01,9.4,Short Stop,Operator break,False
DT-50837,2025-10-31,2025-10-31 11:17:07,Day,VIM-02,5.5,Short Stop,Thermocouple check,False
DT-50838,2025-10-31,2025-10-31 08:22:23,Day,VIM-02,5.6,Short Stop,Vacuum leak minor,False
DT-50839,2025-10-31,2025-10-31 08:45:31,Day,VIM-02,7.3,Short Stop,Vacuum leak minor,False
DT-50840,2025-10-31,2025-10-31 06:14:25,Day,VIM-03,6.6,Short Stop,Thermocouple check,False
DT-50841,2025-10-31,2025-10-31 08:39:31,Day,VIM-03,11.4,Short Stop,Vacuum leak minor,False
DT-50842,2025-10-31,2025-10-31 12:56:20,Day,VIM-03,1.3,Short Stop,Mold positioning,False
DT-50843,2025-10-31,2025-10-31 13:10:56,Day,VIM-04,1.9,Short Stop,Operator break,False
DT-50844,2025-10-31,2025-10-31 09:17:25,Day,VIM-04,14.0,Short Stop,Vacuum leak minor,False
DT-50845,2025-10-31,2025-10-31 14:55:17,Swing,VIM-01,14.0,Short Stop,Shell alignment,False
DT-50846,2025-10-31,2025-10-31 18:32:15,Swing,VIM-01,1.2,Short Stop,Shell alignment,False
DT-50847,2025-10-31,2025-10-31 19:26:48,Swing,VIM-01,4.1,Short Stop,Material staging,False
DT-50848,2025-10-31,2025-10-31 16:46:00,Swing,VIM-02,6.3,Short Stop,Shell alignment,False
DT-50849,2025-10-31,2025-10-31 19:40:31,Swing,VIM-02,2.7,Short Stop,Material staging,False
DT-50850,2025-10-31,2025-10-31 19:20:28,Swing,VIM-02,2.2,Short Stop,Thermocouple check,False
DT-50851,2025-10-31,2025-10-31 19:12:46,Swing,VIM-03,7.0,Short Stop,Thermocouple check,False
DT-50852,2025-10-31,2025-10-31 14:33:00,Swing,VIM-03,14.0,Short Stop,Material staging,False
DT-50853,2025-10-31,2025-10-31 18:38:59,Swing,VIM-04,11.7,Short Stop,Operator break,False
DT-50854,2025-10-31,2025-10-31 20:09:37,Swing,VIM-04,11.9,Short Stop,Vacuum leak minor,False
DT-50855,2025-10-31,2025-10-31 17:19:19,Swing,VIM-04,13.7,Short Stop,Shell alignment,False
DT-50856,2025-10-31,2025-10-31 19:14:17,Swing,VIM-04,5.8,Short Stop,Vacuum leak minor,False
DT-50857,2025-10-31,2025-11-01 05:05:40,Night,VIM-01,2.6,Short Stop,Shell alignment,False
DT-50858,2025-10-31,2025-11-01 03:26:59,Night,VIM-01,1.6,Short Stop,Mold positioning,False
DT-50859,2025-10-31,2025-11-01 05:26:14,Night,VIM-01,6.2,Short Stop,Thermocouple check,False
DT-50860,2025-10-31,2025-10-31 23:59:43,Night,VIM-01,1.5,Short Stop,Shell alignment,False
DT-50861,2025-10-31,2025-11-01 03:14:19,Night,VIM-02,12.5,Short Stop,Thermocouple check,False
DT-50862,2025-10-31,2025-11-01 05:06:48,Night,VIM-03,11.9,Short Stop,Operator break,False
DT-50863,2025-10-31,2025-10-31 22:17:23,Night,VIM-03,14.0,Short Stop,Vacuum leak minor,False
DT-50864,2025-10-31,2025-10-31 22:58:27,Night,VIM-04,2.5,Short Stop,Thermocouple check,False
DT-50865,2025-10-31,2025-11-01 04:33:10,Night,VIM-04,1.2,Short Stop,Pour rate adjustment,False
DT-50866,2025-11-01,2025-11-01 06:40:56,Day,VIM-01,7.6,Short Stop,Mold positioning,False
DT-50867,2025-11-01,2025-11-01 08:27:25,Day,VIM-01,8.7,Short Stop,Vacuum leak minor,False
DT-50868,2025-11-01,2025-11-01 11:45:34,Day,VIM-01,6.2,Short Stop,Pour rate adjustment,False
DT-50869,2025-11-01,2025-11-01 06:22:00,Day,VIM-02,1.7,Short Stop,Mold positioning,False
DT-50870,2025-11-01,2025-11-01 10:46:16,Day,VIM-02,4.0,Short Stop,Mold positioning,False
DT-50871,2025-11-01,2025-11-01 13:01:13,Day,VIM-03,14.0,Short Stop,Thermocouple check,False
DT-50872,2025-11-01,2025-11-01 08:26:23,Day,VIM-03,7.9,Short Stop,Thermocouple check,False
DT-50873,2025-11-01,2025-11-01 09:43:42,Day,VIM-03,2.2,Short Stop,Material staging,False
DT-50874,2025-11-01,2025-11-01 11:12:23,Day,VIM-04,4.1,Short Stop,Pour rate adjustment,False
DT-50875,2025-11-01,2025-11-01 06:27:36,Day,VIM-04,10.3,Short Stop,Thermocouple check,False
DT-50876,2025-11-01,2025-11-01 10:42:14,Day,VIM-04,7.5,Short Stop,Thermocouple check,False
DT-50877,2025-11-01,2025-11-01 07:26:40,Day,VIM-04,6.7,Short Stop,Thermocouple check,False
DT-50878,2025-11-01,2025-11-01 10:05:59,Day,VIM-04,2.5,Short Stop,Thermocouple check,False
DT-50879,2025-11-01,2025-11-01 06:40:52,Day,VIM-04,1.7,Short Stop,Operator break,False
DT-50880,2025-11-01,2025-11-01 19:13:21,Swing,VIM-01,1.5,Short Stop,Pour rate adjustment,False
DT-50881,2025-11-01,2025-11-01 15:00:00,Swing,VIM-01,165.3,Planned Maintenance,PM - Furnace rebuild,True
DT-50882,2025-11-01,2025-11-01 14:26:14,Swing,VIM-02,1.0,Short Stop,Operator break,False
DT-50883,2025-11-01,2025-11-01 18:09:55,Swing,VIM-02,7.0,Short Stop,Mold positioning,False
DT-50884,2025-11-01,2025-11-01 15:25:38,Swing,VIM-02,10.7,Short Stop,Thermocouple check,False
DT-50885,2025-11-01,2025-11-01 20:56:17,Swing,VIM-02,10.5,Short Stop,Material staging,False
DT-50886,2025-11-01,2025-11-01 16:28:00,Swing,VIM-02,1.5,Short Stop,Mold positioning,False
DT-50887,2025-11-01,2025-11-01 19:29:29,Swing,VIM-03,9.4,Short Stop,Material staging,False
DT-50888,2025-11-01,2025-11-01 16:27:46,Swing,VIM-03,12.2,Short Stop,Operator break,False
DT-50889,2025-11-01,2025-11-01 17:44:04,Swing,VIM-03,5.3,Short Stop,Vacuum leak minor,False
DT-50890,2025-11-01,2025-11-01 14:54:07,Swing,VIM-04,10.5,Short Stop,Thermocouple check,False
DT-50891,2025-11-01,2025-11-01 14:24:20,Swing,VIM-04,3.6,Short Stop,Shell alignment,False
DT-50892,2025-11-01,2025-11-01 15:51:21,Swing,VIM-04,1.9,Short Stop,Material staging,False
DT-50893,2025-11-01,2025-11-02 00:50:02,Night,VIM-02,2.1,Short Stop,Pour rate adjustment,False
DT-50894,2025-11-01,2025-11-02 05:17:06,Night,VIM-03,3.4,Short Stop,Thermocouple check,False
DT-50895,2025-11-01,2025-11-02 03:29:05,Night,VIM-03,6.3,Short Stop,Thermocouple check,False
DT-50896,2025-11-01,2025-11-02 05:37:15,Night,VIM-04,8.0,Short Stop,Vacuum leak minor,False
DT-50897,2025-11-01,2025-11-02 01:29:04,Night,VIM-04,4.9,Short Stop,Material staging,False
DT-50898,2025-11-03,2025-11-03 10:43:41,Day,VIM-02,6.9,Short Stop,Material staging,False
DT-50899,2025-11-03,2025-11-03 06:12:57,Day,VIM-02,7.1,Short Stop,Mold positioning,False
DT-50900,2025-11-03,2025-11-03 07:02:51,Day,VIM-02,8.0,Short Stop,Mold positioning,False
DT-50901,2025-11-03,2025-11-03 11:08:38,Day,VIM-03,4.6,Short Stop,Mold positioning,False
DT-50902,2025-11-03,2025-11-03 09:53:21,Day,VIM-04,1.9,Short Stop,Shell alignment,False
DT-50903,2025-11-03,2025-11-03 11:16:25,Day,VIM-04,1.7,Short Stop,Thermocouple check,False
DT-50904,2025-11-03,2025-11-03 11:44:28,Day,VIM-04,6.1,Short Stop,Pour rate adjustment,False
DT-50905,2025-11-03,2025-11-03 17:01:21,Swing,VIM-01,6.0,Short Stop,Vacuum leak minor,False
DT-50906,2025-11-03,2025-11-03 18:12:24,Swing,VIM-01,14.0,Short Stop,Thermocouple check,False
DT-50907,2025-11-03,2025-11-03 19:08:02,Swing,VIM-01,13.8,Short Stop,Shell alignment,False
DT-50908,2025-11-03,2025-11-03 15:47:31,Swing,VIM-01,3.3,Short Stop,Thermocouple check,False
DT-50909,2025-11-03,2025-11-03 18:27:43,Swing,VIM-01,6.2,Short Stop,Mold positioning,False
DT-50910,2025-11-03,2025-11-03 15:00:00,Swing,VIM-01,223.0,Planned Maintenance,PM - Crucible change,True
DT-50911,2025-11-03,2025-11-03 14:37:47,Swing,VIM-02,7.6,Short Stop,Operator break,False
DT-50912,2025-11-03,2025-11-03 20:15:52,Swing,VIM-02,1.1,Short Stop,Pour rate adjustment,False
DT-50913,2025-11-03,2025-11-03 15:00:00,Swing,VIM-02,170.3,Planned Maintenance,PM - Vacuum system service,True
DT-50914,2025-11-03,2025-11-03 17:44:30,Swing,VIM-03,2.1,Short Stop,Thermocouple check,False
DT-50915,2025-11-03,2025-11-03 15:52:36,Swing,VIM-04,3.5,Short Stop,Thermocouple check,False
DT-50916,2025-11-03,2025-11-03 21:25:32,Swing,VIM-04,2.4,Short Stop,Thermocouple check,False
DT-50917,2025-11-03,2025-11-03 18:26:10,Swing,VIM-04,4.9,Short Stop,Operator break,False
DT-50918,2025-11-03,2025-11-04 02:59:10,Night,VIM-01,5.6,Short Stop,Operator break,False
DT-50919,2025-11-03,2025-11-04 00:57:35,Night,VIM-01,3.8,Short Stop,Mold positioning,False
DT-50920,2025-11-03,2025-11-04 02:44:01,Night,VIM-02,9.4,Short Stop,Mold positioning,False
DT-50921,2025-11-03,2025-11-04 00:36:59,Night,VIM-02,4.1,Short Stop,Thermocouple check,False
DT-50922,2025-11-03,2025-11-04 04:13:17,Night,VIM-02,1.7,Short Stop,Vacuum leak minor,False
DT-50923,2025-11-03,2025-11-04 00:05:46,Night,VIM-03,6.8,Short Stop,Material staging,False
DT-50924,2025-11-03,2025-11-03 23:49:35,Night,VIM-03,2.4,Short Stop,Shell alignment,False
DT-50925,2025-11-03,2025-11-04 03:03:34,Night,VIM-04,10.9,Short Stop,Material staging,False
DT-50926,2025-11-04,2025-11-04 13:44:15,Day,VIM-01,1.8,Short Stop,Thermocouple check,False
DT-50927,2025-11-04,2025-11-04 12:23:54,Day,VIM-01,9.8,Short Stop,Thermocouple check,False
DT-50928,2025-11-04,2025-11-04 08:06:51,Day,VIM-02,7.6,Short Stop,Pour rate adjustment,False
DT-50929,2025-11-04,2025-11-04 07:21:22,Day,VIM-02,2.3,Short Stop,Vacuum leak minor,False
DT-50930,2025-11-04,2025-11-04 08:06:21,Day,VIM-03,2.2,Short Stop,Thermocouple check,False
DT-50931,2025-11-04,2025-11-04 13:38:31,Day,VIM-03,2.5,Short Stop,Mold positioning,False
DT-50932,2025-11-04,2025-11-04 06:11:07,Day,VIM-04,7.3,Short Stop,Shell alignment,False
DT-50933,2025-11-04,2025-11-04 12:50:21,Day,VIM-04,6.0,Short Stop,Operator break,False
DT-50934,2025-11-04,2025-11-04 17:34:02,Swing,VIM-01,1.5,Short Stop,Pour rate adjustment,False
DT-50935,2025-11-04,2025-11-04 19:52:54,Swing,VIM-02,1.7,Short Stop,Operator break,False
DT-50936,2025-11-04,2025-11-04 20:23:49,Swing,VIM-02,4.6,Short Stop,Thermocouple check,False
DT-50937,2025-11-04,2025-11-04 16:02:33,Swing,VIM-02,6.5,Short Stop,Pour rate adjustment,False
DT-50938,2025-11-04,2025-11-04 16:53:00,Swing,VIM-03,5.3,Short Stop,Shell alignment,False
DT-50939,2025-11-04,2025-11-04 14:30:20,Swing,VIM-03,4.5,Short Stop,Thermocouple check,False
DT-50940,2025-11-04,2025-11-04 19:44:40,Swing,VIM-03,1.5,Short Stop,Chamber pressure fluctuation,False
DT-50941,2025-11-04,2025-11-04 19:14:42,Swing,VIM-04,7.9,Short Stop,Thermocouple check,False
DT-50942,2025-11-04,2025-11-04 18:53:14,Swing,VIM-04,4.3,Short Stop,Vacuum leak minor,False
DT-50943,2025-11-04,2025-11-04 15:41:45,Swing,VIM-04,7.7,Short Stop,Pour rate adjustment,False
DT-50944,2025-11-04,2025-11-05 05:35:19,Night,VIM-01,8.8,Short Stop,Material staging,False
DT-50945,2025-11-04,2025-11-04 22:45:37,Night,VIM-01,2.1,Short Stop,Thermocouple check,False
DT-50946,2025-11-04,2025-11-05 04:07:15,Night,VIM-01,2.6,Short Stop,Thermocouple check,False
DT-50947,2025-11-04,2025-11-05 02:21:22,Night,VIM-02,7.1,Short Stop,Thermocouple check,False
DT-50948,2025-11-04,2025-11-05 03:54:31,Night,VIM-02,1.4,Short Stop,Material staging,False
DT-50949,2025-11-04,2025-11-05 01:44:08,Night,VIM-02,2.3,Short Stop,Vacuum leak minor,False
DT-50950,2025-11-04,2025-11-05 04:43:36,Night,VIM-02,1.8,Short Stop,Thermocouple check,False
DT-50951,2025-11-04,2025-11-04 22:40:54,Night,VIM-03,1.3,Short Stop,Thermocouple check,False
DT-50952,2025-11-04,2025-11-05 05:04:35,Night,VIM-03,1.7,Short Stop,Shell alignment,False
DT-50953,2025-11-04,2025-11-05 02:23:34,Night,VIM-04,6.0,Short Stop,Thermocouple check,False
DT-50954,2025-11-05,2025-11-05 06:45:41,Day,VIM-01,9.1,Short Stop,Mold positioning,False
DT-50955,2025-11-05,2025-11-05 06:30:48,Day,VIM-01,1.2,Short Stop,Operator break,False
DT-50956,2025-11-05,2025-11-05 09:58:31,Day,VIM-01,14.0,Short Stop,Shell alignment,False
DT-50957,2025-11-05,2025-11-05 10:41:29,Day,VIM-01,4.5,Short Stop,Operator break,False
DT-50958,2025-11-05,2025-11-05 11:13:26,Day,VIM-01,4.9,Short Stop,Thermocouple check,False
DT-50959,2025-11-05,2025-11-05 11:08:04,Day,VIM-02,4.2,Short Stop,Operator break,False
DT-50960,2025-11-05,2025-11-05 13:35:52,Day,VIM-03,5.3,Short Stop,Shell alignment,False
DT-50961,2025-11-05,2025-11-05 11:37:54,Day,VIM-03,11.6,Short Stop,Shell alignment,False
DT-50962,2025-11-05,2025-11-05 10:38:43,Day,VIM-04,1.3,Short Stop,Chamber pressure fluctuation,False
DT-50963,2025-11-05,2025-11-05 10:34:29,Day,VIM-04,12.0,Short Stop,Operator break,False
DT-50964,2025-11-05,2025-11-05 21:32:34,Swing,VIM-01,2.0,Short Stop,Operator break,False
DT-50965,2025-11-05,2025-11-05 14:50:03,Swing,VIM-01,14.0,Short Stop,Operator break,False
DT-50966,2025-11-05,2025-11-05 14:11:04,Swing,VIM-02,3.3,Short Stop,Chamber pressure fluctuation,False
DT-50967,2025-11-05,2025-11-05 19:20:45,Swing,VIM-02,13.6,Short Stop,Shell alignment,False
DT-50968,2025-11-05,2025-11-05 17:55:56,Swing,VIM-02,1.2,Short Stop,Material staging,False
DT-50969,2025-11-05,2025-11-05 20:10:38,Swing,VIM-02,7.9,Short Stop,Thermocouple check,False
DT-50970,2025-11-05,2025-11-05 16:51:34,Swing,VIM-03,1.0,Short Stop,Operator break,False
DT-50971,2025-11-05,2025-11-05 19:17:47,Swing,VIM-03,2.6,Short Stop,Material staging,False
DT-50972,2025-11-05,2025-11-05 16:01:39,Swing,VIM-03,7.3,Short Stop,Vacuum leak minor,False
DT-50973,2025-11-05,2025-11-05 14:48:44,Swing,VIM-04,1.2,Short Stop,Thermocouple check,False
DT-50974,2025-11-05,2025-11-05 20:38:50,Swing,VIM-04,2.9,Short Stop,Operator break,False
DT-50975,2025-11-05,2025-11-05 18:47:21,Swing,VIM-04,7.8,Short Stop,Mold positioning,False
DT-50976,2025-11-05,2025-11-06 02:49:27,Night,VIM-01,5.0,Short Stop,Shell alignment,False
DT-50977,2025-11-05,2025-11-06 03:17:16,Night,VIM-02,5.9,Short Stop,Vacuum leak minor,False
DT-50978,2025-11-05,2025-11-05 23:59:43,Night,VIM-02,2.0,Short Stop,Shell alignment,False
DT-50979,2025-11-05,2025-11-06 05:08:00,Night,VIM-02,8.0,Short Stop,Pour rate adjustment,False
DT-50980,2025-11-05,2025-11-06 03:41:36,Night,VIM-03,3.7,Short Stop,Thermocouple check,False
DT-50981,2025-11-05,2025-11-05 22:53:51,Night,VIM-03,7.0,Short Stop,Vacuum leak minor,False
DT-50982,2025-11-05,2025-11-05 23:00:00,Night,VIM-03,192.6,Planned Maintenance,PM - Crucible change,True
DT-50983,2025-11-05,2025-11-06 01:56:06,Night,VIM-04,7.1,Short Stop,Mold positioning,False
DT-50984,2025-11-05,2025-11-05 22:10:24,Night,VIM-04,6.7,Short Stop,Chamber pressure fluctuation,False
DT-50985,2025-11-06,2025-11-06 08:01:33,Day,VIM-01,6.0,Short Stop,Thermocouple check,False
DT-50986,2025-11-06,2025-11-06 12:37:46,Day,VIM-01,12.6,Short Stop,Thermocouple check,False
DT-50987,2025-11-06,2025-11-06 10:33:21,Day,VIM-01,2.0,Short Stop,Vacuum leak minor,False
DT-50988,2025-11-06,2025-11-06 11:03:40,Day,VIM-01,3.5,Short Stop,Pour rate adjustment,False
DT-50989,2025-11-06,2025-11-06 12:59:56,Day,VIM-01,4.8,Short Stop,Operator break,False
DT-50990,2025-11-06,2025-11-06 07:00:00,Day,VIM-01,214.2,Planned Maintenance,PM - Crucible change,True
DT-50991,2025-11-06,2025-11-06 13:29:52,Day,VIM-02,12.2,Short Stop,Vacuum leak minor,False
DT-50992,2025-11-06,2025-11-06 07:49:04,Day,VIM-03,6.1,Short Stop,Mold positioning,False
DT-50993,2025-11-06,2025-11-06 07:38:19,Day,VIM-03,7.1,Short Stop,Pour rate adjustment,False
DT-50994,2025-11-06,2025-11-06 11:52:58,Day,VIM-04,3.6,Short Stop,Material staging,False
DT-50995,2025-11-06,2025-11-06 07:08:08,Day,VIM-04,5.0,Short Stop,Vacuum leak minor,False
DT-50996,2025-11-06,2025-11-06 13:48:45,Day,VIM-04,5.5,Short Stop,Material staging,False
DT-50997,2025-11-06,2025-11-06 14:42:35,Swing,VIM-01,1.4,Short Stop,Pour rate adjustment,False
DT-50998,2025-11-06,2025-11-06 19:28:10,Swing,VIM-02,4.8,Short Stop,Operator break,False
DT-50999,2025-11-06,2025-11-06 14:41:59,Swing,VIM-03,10.0,Short Stop,Shell alignment,False
DT-51000,2025-11-06,2025-11-06 14:26:51,Swing,VIM-03,4.7,Short Stop,Operator break,False
DT-51001,2025-11-06,2025-11-06 19:14:26,Swing,VIM-03,6.5,Short Stop,Material staging,False
DT-51002,2025-11-06,2025-11-06 20:21:46,Swing,VIM-03,8.3,Short Stop,Mold positioning,False
DT-51003,2025-11-06,2025-11-06 17:41:43,Swing,VIM-03,1.3,Short Stop,Operator break,False
DT-51004,2025-11-06,2025-11-06 15:46:41,Swing,VIM-03,10.8,Short Stop,Material staging,False
DT-51005,2025-11-06,2025-11-06 20:02:18,Swing,VIM-03,2.7,Short Stop,Operator break,False
DT-51006,2025-11-06,2025-11-06 16:30:24,Swing,VIM-04,2.3,Short Stop,Shell alignment,False
DT-51007,2025-11-06,2025-11-06 15:36:33,Swing,VIM-04,3.3,Short Stop,Material staging,False
DT-51008,2025-11-06,2025-11-06 21:31:16,Swing,VIM-04,2.2,Short Stop,Shell alignment,False
DT-51009,2025-11-06,2025-11-06 15:00:00,Swing,VIM-04,167.3,Planned Maintenance,PM - Vacuum system service,True
DT-51010,2025-11-06,2025-11-07 01:12:37,Night,VIM-01,2.6,Short Stop,Operator break,False
DT-51011,2025-11-06,2025-11-06 22:32:36,Night,VIM-01,9.9,Short Stop,Chamber pressure fluctuation,False
DT-51012,2025-11-06,2025-11-06 23:26:11,Night,VIM-01,2.3,Short Stop,Pour rate adjustment,False
DT-51013,2025-11-06,2025-11-07 03:22:44,Night,VIM-02,2.3,Short Stop,Vacuum leak minor,False
DT-51014,2025-11-06,2025-11-06 23:23:17,Night,VIM-02,1.9,Short Stop,Vacuum leak minor,False
DT-51015,2025-11-06,2025-11-07 05:10:47,Night,VIM-03,7.1,Short Stop,Operator break,False
DT-51016,2025-11-06,2025-11-07 03:45:56,Night,VIM-03,2.6,Short Stop,Pour rate adjustment,False
DT-51017,2025-11-06,2025-11-07 04:40:14,Night,VIM-04,2.8,Short Stop,Shell alignment,False
DT-51018,2025-11-06,2025-11-07 05:30:34,Night,VIM-04,14.0,Short Stop,Chamber pressure fluctuation,False
DT-51019,2025-11-07,2025-11-07 11:25:46,Day,VIM-01,6.6,Short Stop,Chamber pressure fluctuation,False
DT-51020,2025-11-07,2025-11-07 06:31:57,Day,VIM-02,3.4,Short Stop,Thermocouple check,False
DT-51021,2025-11-07,2025-11-07 12:01:51,Day,VIM-02,3.5,Short Stop,Thermocouple check,False
DT-51022,2025-11-07,2025-11-07 13:43:28,Day,VIM-03,10.6,Short Stop,Vacuum leak minor,False
DT-51023,2025-11-07,2025-11-07 06:58:31,Day,VIM-03,6.5,Short Stop,Vacuum leak minor,False
DT-51024,2025-11-07,2025-11-07 09:16:34,Day,VIM-03,3.1,Short Stop,Thermocouple check,False
DT-51025,2025-11-07,2025-11-07 08:31:22,Day,VIM-04,5.1,Short Stop,Material staging,False
DT-51026,2025-11-07,2025-11-07 07:11:50,Day,VIM-04,1.9,Short Stop,Material staging,False
DT-51027,2025-11-07,2025-11-07 08:18:44,Day,VIM-04,1.6,Short Stop,Operator break,False
DT-51028,2025-11-07,2025-11-07 15:45:34,Swing,VIM-01,4.2,Short Stop,Operator break,False
DT-51029,2025-11-07,2025-11-07 18:56:41,Swing,VIM-02,6.7,Short Stop,Vacuum leak minor,False
DT-51030,2025-11-07,2025-11-07 18:45:38,Swing,VIM-02,2.3,Short Stop,Operator break,False
DT-51031,2025-11-07,2025-11-07 18:15:11,Swing,VIM-02,5.4,Short Stop,Shell alignment,False
DT-51032,2025-11-07,2025-11-07 20:06:54,Swing,VIM-03,5.0,Short Stop,Thermocouple check,False
DT-51033,2025-11-07,2025-11-07 18:10:42,Swing,VIM-03,4.2,Short Stop,Shell alignment,False
DT-51034,2025-11-07,2025-11-07 18:00:26,Swing,VIM-04,2.6,Short Stop,Material staging,False
DT-51035,2025-11-07,2025-11-07 20:03:00,Swing,VIM-04,14.0,Short Stop,Material staging,False
DT-51036,2025-11-07,2025-11-07 14:32:48,Swing,VIM-04,9.8,Short Stop,Vacuum leak minor,False
DT-51037,2025-11-07,2025-11-08 02:44:23,Night,VIM-01,3.4,Short Stop,Shell alignment,False
DT-51038,2025-11-07,2025-11-08 00:46:44,Night,VIM-01,4.8,Short Stop,Material staging,False
DT-51039,2025-11-07,2025-11-08 01:30:32,Night,VIM-01,3.5,Short Stop,Thermocouple check,False
DT-51040,2025-11-07,2025-11-08 05:26:40,Night,VIM-01,8.4,Short Stop,Chamber pressure fluctuation,False
DT-51041,2025-11-07,2025-11-08 02:53:10,Night,VIM-02,2.3,Short Stop,Pour rate adjustment,False
DT-51042,2025-11-07,2025-11-08 00:58:00,Night,VIM-03,1.1,Short Stop,Material staging,False
DT-51043,2025-11-07,2025-11-08 04:30:22,Night,VIM-03,1.2,Short Stop,Pour rate adjustment,False
DT-51044,2025-11-07,2025-11-07 22:43:47,Night,VIM-03,5.2,Short Stop,Pour rate adjustment,False
DT-51045,2025-11-07,2025-11-08 00:47:09,Night,VIM-04,6.6,Short Stop,Thermocouple check,False
DT-51046,2025-11-07,2025-11-08 02:15:46,Night,VIM-04,9.5,Short Stop,Vacuum leak minor,False
DT-51047,2025-11-07,2025-11-07 23:00:00,Night,VIM-04,137.1,Planned Maintenance,PM - Furnace rebuild,True
DT-51048,2025-11-08,2025-11-08 11:07:56,Day,VIM-01,1.9,Short Stop,Thermocouple check,False
DT-51049,2025-11-08,2025-11-08 07:18:28,Day,VIM-01,1.4,Short Stop,Shell alignment,False
DT-51050,2025-11-08,2025-11-08 10:11:06,Day,VIM-01,1.9,Short Stop,Chamber pressure fluctuation,False
DT-51051,2025-11-08,2025-11-08 12:58:47,Day,VIM-02,7.4,Short Stop,Operator break,False
